species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
Quercus_Ilex,0.021484,0.003906,0.039062,0.056641,0.003906,0.046875,0.03125,0,0.003906,0.041016,0.03125,0.001953,0.025391,0.001953,0.001953,0,0.015625,0.037109,0.001953,0.046875,0,0,0,0,0,0.03125,0,0.007812,0.066406,0.029297,0,0,0.041016,0,0.019531,0.013672,0.017578,0.019531,0.005859,0,0,0.029297,0.011719,0.009766,0.050781,0,0.007812,0.003906,0,0,0.009766,0,0.015625,0.003906,0.003906,0,0.046875,0.044922,0.042969,0.003906,0,0,0.050781,0,0.00080597,0.00077666,0.00082741,0.00084958,0.00081311,0.00077866,0.00081348,0.00077843,0.00078718,0.00075585,0.00073795,0.00071698,0.00080156,0.00088958,0.00088586,0.00079747,0.00071981,0.00074872,0.00079702,0.00084972,0.00083553,0.00085922,0.00085477,0.00082441,0.00085585,0.00088067,0.00089462,0.0008798,0.00078075,0.00073384,0.00072757,0.00073998,0.00073347,0.00078076,0.00070918,0.00068235,0.00071159,0.00074568,0.00076928,0.00070264,0.0007413,0.00078638,0.00083564,0.00089514,0.00095918,0.0010465,0.00099262,0.00091932,0.00085245,0.00079552,0.00073852,0.00068847,0.00070091,0.00078457,0.00076589,0.00073224,0.00070576,0.00070854,0.00073096,0.00081465,0.00086554,0.00084109,0.00080024,0.00083071,0,0,0,0.001953,0,0.000977,0,0,0.001953,0.00293,0.076172,0,0,0.006836,0.013672,0,0.00293,0,0.070312,0,0,0.019531,0.006836,0.083984,0,0.17871,0,0,0.012695,0,0.022461,0,0.012695,0,0,0,0.089844,0,0,0.006836,0,0.007812,0,0,0.001953,0,0,0,0.009766,0.024414,0.086914,0,0.035156,0.03418,0,0.013672,0,0.02832,0.001953,0.015625,0,0.12695,0.001953,0
Quercus_Imbricaria,0.046875,0.046875,0.021484,0.013672,0.001953,0.080078,0.013672,0,0.007812,0.033203,0.085938,0,0.070312,0,0,0,0.023438,0.03125,0.025391,0.019531,0,0,0,0,0.001953,0.007812,0.001953,0.003906,0.060547,0.015625,0,0,0.056641,0,0.017578,0.023438,0.011719,0.007812,0,0,0.001953,0.033203,0.007812,0.001953,0.03125,0,0.005859,0.003906,0,0,0.041016,0,0.001953,0,0.007812,0,0.007812,0.044922,0.029297,0.007812,0,0,0.042969,0,0.00062263,0.0005815,0.00052165,0.00048339,0.00045085,0.00041304,0.00037806,0.00034601,0.00032205,0.00029408,0.0002892,0.00027091,0.00025921,0.00028295,0.00026342,0.00027278,0.00029098,0.00030588,0.00030447,0.00029388,0.00033062,0.00035244,0.0003666,0.00036823,0.00037298,0.00039689,0.00043969,0.00047722,0.00048927,0.00052518,0.00055674,0.00060771,0.00066525,0.00060396,0.00055834,0.00052358,0.00049112,0.0004752,0.00045308,0.00041223,0.00040734,0.00039289,0.00037351,0.00037254,0.00033885,0.00032841,0.00030033,0.00030169,0.00028295,0.00027059,0.00027397,0.00025301,0.00024846,0.00026862,0.00029048,0.0003112,0.00033497,0.00035247,0.00038299,0.00041991,0.00044945,0.00049516,0.00051989,0.00056181,0.039062,0.001953,0.006836,0.022461,0,0,0.013672,0.003906,0,0.066406,0.030273,0,0.026367,0.005859,0,0.008789,0,0.00293,0.047852,0.004883,0.03418,0.013672,0.001953,0.001953,0.020508,0.03125,0.039062,0.008789,0.009766,0.015625,0.008789,0.012695,0.024414,0.007812,0.011719,0.016602,0.011719,0.013672,0.029297,0.044922,0.014648,0.030273,0.009766,0.050781,0.004883,0.003906,0.017578,0,0.004883,0.009766,0.020508,0.008789,0.006836,0.024414,0.007812,0.008789,0,0.000977,0.011719,0,0.046875,0.036133,0.003906,0.037109
Quercus_Infectoria_sub,0.017578,0.017578,0.019531,0.013672,0.003906,0.011719,0.054688,0.005859,0,0.052734,0.03125,0.007812,0.013672,0,0.007812,0,0.023438,0.013672,0.021484,0.009766,0.033203,0.001953,0,0.005859,0,0.037109,0,0.007812,0.023438,0.015625,0.001953,0.001953,0.037109,0.001953,0.015625,0.011719,0.025391,0.03125,0.003906,0.003906,0,0.021484,0.009766,0.007812,0.027344,0.003906,0.015625,0.025391,0,0.033203,0.015625,0,0.054688,0,0.076172,0.001953,0.011719,0.025391,0.039062,0.005859,0.001953,0,0.037109,0,0.0011254,0.0010448,0.00098061,0.00093469,0.00086794,0.00079301,0.00072175,0.0006605,0.00058598,0.00054618,0.0004895,0.00045661,0.0004456,0.00037774,0.00038316,0.00041402,0.00037203,0.00041762,0.00041289,0.00047844,0.00053473,0.00052332,0.00059819,0.00067194,0.00065878,0.00073693,0.00080632,0.00080627,0.00088699,0.00091145,0.00099488,0.0010808,0.0010673,0.00099019,0.00091128,0.00087942,0.00080092,0.00080723,0.00073338,0.00071994,0.0006879,0.00060614,0.00059518,0.00055582,0.00048405,0.00046782,0.00045515,0.00039372,0.0003699,0.00040243,0.00038678,0.00043701,0.00047969,0.00053306,0.00060181,0.00064216,0.00068337,0.00076094,0.00083233,0.00090908,0.00097891,0.0010338,0.0010798,0.0011628,0.006836,0.021484,0.004883,0.074219,0.001953,0.037109,0.005859,0.003906,0.011719,0.11231,0,0,0.015625,0,0,0,0.041992,0.003906,0.013672,0.008789,0,0,0.011719,0.022461,0.003906,0,0.03418,0,0,0.026367,0,0,0.098633,0.013672,0.014648,0,0.007812,0.009766,0.057617,0.051758,0.1084,0.000977,0.036133,0.006836,0.039062,0.010742,0.010742,0.000977,0,0,0,0,0.004883,0.000977,0.001953,0,0.024414,0,0.010742,0,0,0,0,0.026367
Quercus_Kewensis,0.021484,0.005859,0.076172,0.050781,0.011719,0.003906,0.009766,0,0.005859,0.025391,0.017578,0.003906,0.011719,0,0.013672,0,0.03125,0.027344,0.021484,0.017578,0.009766,0,0,0,0.001953,0.050781,0,0.021484,0.035156,0.029297,0,0,0.03125,0.001953,0.011719,0.035156,0.027344,0.033203,0.003906,0.001953,0.005859,0.035156,0.019531,0.009766,0.068359,0.003906,0.015625,0.007812,0,0,0.019531,0,0.035156,0,0.011719,0,0.017578,0.033203,0.03125,0.013672,0.001953,0,0.019531,0,0.00056189,0.00051819,0.00051961,0.00049213,0.00047359,0.00047638,0.00046229,0.00043675,0.00043639,0.00042096,0.00040466,0.00040031,0.00038669,0.00039508,0.00038195,0.00037722,0.00037911,0.00039153,0.0003768,0.00039393,0.00039826,0.0003982,0.00041814,0.00041688,0.00044952,0.00045856,0.00047101,0.00050069,0.00051906,0.00055862,0.00059632,0.00063795,0.00065171,0.00060268,0.00056566,0.00052856,0.00049459,0.00047271,0.00044683,0.00044136,0.00042423,0.00040458,0.00041315,0.00039691,0.00040129,0.00037863,0.00038211,0.00038159,0.00037175,0.00037615,0.00038173,0.00038618,0.00039037,0.00040534,0.00040696,0.0004191,0.00044556,0.00046223,0.0004656,0.00049126,0.00051666,0.000535,0.00054878,0.00061056,0.083008,0.007812,0.009766,0.000977,0.018555,0.039062,0.036133,0.017578,0.021484,0.003906,0.001953,0,0.032227,0.000977,0,0,0.014648,0.003906,0.004883,0.010742,0,0,0.041992,0.000977,0.011719,0.000977,0.023438,0.003906,0.001953,0.012695,0.010742,0,0,0.11426,0.016602,0,0.000977,0.061523,0.014648,0.008789,0,0.001953,0.007812,0.058594,0.042969,0.078125,0.02832,0.008789,0.003906,0,0.001953,0,0.000977,0.009766,0.023438,0,0.026367,0.000977,0.007812,0.000977,0,0.000977,0.019531,0.043945
Quercus_Nigra,0.011719,0.041016,0.013672,0.017578,0,0.041016,0.019531,0,0.007812,0.011719,0.058594,0,0.10938,0,0.003906,0,0.009766,0.042969,0.017578,0.011719,0.017578,0.001953,0,0,0.001953,0.009766,0,0.001953,0.074219,0.003906,0.001953,0.001953,0.019531,0,0.023438,0.025391,0.005859,0.011719,0.009766,0,0,0.035156,0.001953,0.003906,0.025391,0.003906,0.011719,0.035156,0.001953,0.009766,0.033203,0,0.013672,0,0.029297,0.001953,0.005859,0.060547,0.048828,0.029297,0,0,0.019531,0,0.0010373,0.00099199,0.00092571,0.0008619,0.00079393,0.00072223,0.00065502,0.00059133,0.00052366,0.00046512,0.00040678,0.00035683,0.00031912,0.00028659,0.00026542,0.0002654,0.00029604,0.00033075,0.00038245,0.00043421,0.00047533,0.00052693,0.00057839,0.00063476,0.0006735,0.00072083,0.00077832,0.00082554,0.00087173,0.0009225,0.00098789,0.0010521,0.001001,0.00095136,0.00090744,0.00089047,0.00084672,0.00080776,0.000765,0.00071152,0.00065069,0.00060176,0.00055038,0.00049682,0.00044123,0.00040578,0.00036039,0.00033473,0.00030646,0.00027961,0.00027533,0.00028749,0.00034189,0.00039273,0.00044438,0.0004913,0.00056225,0.00063219,0.00069719,0.00075696,0.00082043,0.00088462,0.00094923,0.001014,0.011719,0.003906,0.068359,0,0.076172,0,0.009766,0.063477,0.005859,0,0.006836,0.06543,0.011719,0.007812,0,0.011719,0,0.03418,0.001953,0.039062,0.001953,0.026367,0.008789,0.000977,0,0.001953,0.000977,0.098633,0.012695,0.005859,0.005859,0.033203,0,0.006836,0.035156,0.009766,0,0.032227,0,0,0,0.000977,0,0,0.019531,0.038086,0.013672,0.063477,0.018555,0.021484,0.007812,0.030273,0,0.003906,0.010742,0.00293,0.030273,0,0.014648,0,0,0.00293,0.016602,0.004883
Quercus_Palustris,0,0,0.083984,0.11133,0.013672,0,0,0,0.005859,0,0,0.007812,0.003906,0.052734,0.007812,0,0.001953,0.005859,0.023438,0.001953,0.013672,0.001953,0,0,0.015625,0.001953,0.003906,0.037109,0.050781,0.013672,0.007812,0.005859,0.001953,0.001953,0,0.001953,0.009766,0.056641,0,0.001953,0.019531,0.039062,0.003906,0.009766,0.044922,0.005859,0.029297,0.001953,0.021484,0,0,0.009766,0.005859,0.017578,0,0.001953,0.001953,0.029297,0.17383,0.029297,0,0,0.007812,0,0.00073675,0.00068965,0.00066437,0.00064329,0.00060871,0.00056219,0.00052127,0.00048771,0.00044737,0.00040069,0.000407,0.00039069,0.00033202,0.00033635,0.00031573,0.00029103,0.00029729,0.00028298,0.00033091,0.000375,0.00035015,0.00040221,0.0004375,0.00044061,0.00050288,0.00052649,0.00057728,0.00060908,0.00066621,0.00071614,0.00076339,0.00081924,0.00083382,0.0007836,0.00073481,0.00067711,0.00063994,0.0005778,0.00056607,0.00050607,0.00049542,0.00044102,0.0004528,0.0003959,0.00035051,0.00037499,0.00033859,0.00029511,0.0003164,0.00032242,0.00029498,0.00034327,0.00034902,0.00037513,0.0004159,0.00043146,0.00045692,0.00048987,0.00052016,0.0005604,0.00058993,0.00062904,0.00064833,0.00068521,0.015625,0.001953,0.029297,0.015625,0.011719,0,0.004883,0.011719,0.019531,0.009766,0.038086,0.000977,0.016602,0.03418,0,0.032227,0.019531,0.012695,0.019531,0.020508,0,0.032227,0.001953,0.008789,0.008789,0.011719,0.00293,0.013672,0.035156,0.03418,0.013672,0.029297,0.005859,0.008789,0.029297,0.013672,0,0.005859,0.013672,0.009766,0.003906,0.003906,0.029297,0.011719,0.006836,0.03418,0.014648,0.025391,0.03418,0.051758,0.001953,0.089844,0.001953,0.00293,0.008789,0,0.000977,0.000977,0.027344,0,0,0.010742,0.017578,0.027344
Quercus_Phellos,0.052734,0.09375,0.017578,0.025391,0,0.054688,0.017578,0,0.003906,0.009766,0.082031,0.001953,0.074219,0.003906,0,0,0.019531,0.058594,0.011719,0.011719,0,0,0,0,0.003906,0.009766,0,0.001953,0.070312,0.005859,0,0.001953,0.035156,0,0.019531,0.03125,0.007812,0.001953,0,0,0,0.035156,0.005859,0.005859,0.035156,0,0,0,0.001953,0,0.027344,0,0.007812,0,0.003906,0,0.017578,0.041016,0.03125,0.011719,0,0,0.046875,0,0.00075486,0.00074425,0.00075438,0.00077947,0.00080672,0.00081354,0.00081482,0.00085704,0.00085402,0.00085185,0.00089676,0.00098096,0.00099348,0.00090929,0.00088263,0.00088464,0.0008814,0.00088277,0.00088169,0.00086116,0.00086617,0.00083834,0.00085579,0.00079562,0.00078285,0.00078405,0.00075343,0.00073825,0.00071405,0.00067123,0.00066507,0.00066738,0.00066248,0.00066391,0.00067201,0.00070721,0.00072394,0.00074051,0.00076988,0.00080559,0.00084941,0.00091361,0.00091486,0.00092753,0.00096946,0.0010324,0.0010105,0.00095143,0.00090885,0.00087402,0.00086582,0.00090815,0.00084456,0.00079076,0.0007477,0.00070986,0.00070075,0.00068707,0.00067268,0.0006777,0.00071786,0.00071108,0.00070541,0.00071344,0.016602,0.001953,0.03125,0,0.064453,0,0.006836,0.006836,0.00293,0,0.006836,0.13086,0.015625,0.007812,0,0.012695,0,0.001953,0.004883,0.008789,0.043945,0.023438,0.001953,0.00293,0.000977,0.007812,0,0.038086,0.003906,0.021484,0.003906,0.022461,0,0.050781,0.021484,0.010742,0,0.018555,0,0.001953,0,0.025391,0.00293,0,0.006836,0.047852,0.000977,0.13281,0.008789,0.006836,0.000977,0.014648,0,0.005859,0.095703,0.000977,0.012695,0,0.00293,0,0.022461,0.005859,0.006836,0.003906
Quercus_Phillyraeoides,0.015625,0.019531,0.035156,0.017578,0.019531,0.035156,0.029297,0,0.003906,0.044922,0.005859,0.003906,0.03125,0.001953,0.009766,0.005859,0.033203,0.017578,0.009766,0.042969,0.005859,0.003906,0.019531,0.009766,0,0.025391,0.001953,0.027344,0.023438,0.03125,0,0,0.033203,0,0.019531,0.015625,0.027344,0.005859,0.005859,0.003906,0.029297,0.015625,0.009766,0.017578,0.015625,0.009766,0.007812,0.005859,0.003906,0.005859,0.041016,0,0.03125,0.009766,0.017578,0.001953,0.023438,0.019531,0.033203,0.029297,0.001953,0,0.027344,0,0.00066905,0.0006388,0.00059043,0.00055889,0.00052234,0.00047715,0.00047535,0.00042904,0.00038772,0.00034435,0.0003485,0.00030289,0.0002566,0.00020692,0.00020557,0.00026078,0.00026331,0.00025478,0.0002406,0.00026748,0.00031519,0.00034769,0.00037409,0.00042291,0.00046592,0.00051419,0.00056082,0.00059939,0.00063833,0.00068787,0.00072698,0.00078346,0.00080961,0.0007528,0.00069975,0.00065016,0.00059969,0.00055188,0.00050469,0.0004574,0.00041215,0.0003651,0.0003398,0.00031281,0.00027214,0.00024825,0.00025684,0.00026764,0.00024658,0.00022163,0.00024547,0.00028913,0.00032675,0.00032917,0.00037413,0.00041778,0.00044041,0.00046711,0.00051402,0.00054513,0.00056816,0.00062174,0.00065784,0.00071194,0.00293,0.004883,0.000977,0.044922,0,0.001953,0.009766,0,0.020508,0.076172,0,0,0.008789,0.00293,0,0.020508,0.014648,0.004883,0.032227,0.001953,0,0,0.005859,0.008789,0.022461,0.019531,0.036133,0.000977,0.003906,0.011719,0.008789,0,0.15039,0,0.004883,0,0.017578,0,0.021484,0.040039,0.24609,0.009766,0.010742,0.032227,0.00293,0.001953,0.003906,0,0.007812,0,0,0,0.013672,0.016602,0,0,0.000977,0,0.016602,0.001953,0,0.005859,0.021484,0.006836
Quercus_Pontica,0.003906,0.005859,0.015625,0.001953,0.013672,0.021484,0.017578,0,0.005859,0.017578,0.001953,0.042969,0.007812,0.015625,0.035156,0,0.007812,0.001953,0,0,0.099609,0.011719,0,0.005859,0.035156,0.009766,0.013672,0.011719,0.001953,0.009766,0.027344,0.023438,0.003906,0,0.007812,0.007812,0.009766,0.064453,0.021484,0.027344,0.009766,0,0.007812,0.029297,0.003906,0.017578,0.083984,0.058594,0.017578,0.021484,0.011719,0.003906,0.003906,0.021484,0.027344,0.019531,0.007812,0.003906,0.003906,0.003906,0.005859,0.009766,0.007812,0.009766,0.0012347,0.001238,0.0011692,0.0011077,0.0011135,0.001114,0.0011797,0.0012671,0.0013006,0.0013687,0.0014205,0.0015065,0.0016425,0.0016294,0.001681,0.0017572,0.0018248,0.0018454,0.0019528,0.0021058,0.0019878,0.0019359,0.0019304,0.0018979,0.0018659,0.0017898,0.0016798,0.0016296,0.0014902,0.0013849,0.001327,0.0011948,0.0010782,0.0010399,0.0010688,0.0010918,0.0010638,0.0010879,0.0012092,0.0012218,0.0013107,0.001349,0.0013993,0.0014863,0.0015635,0.001609,0.0017107,0.001763,0.0018177,0.0018573,0.0018951,0.0019299,0.0018836,0.0018484,0.0017813,0.0017492,0.0016512,0.0015566,0.0014733,0.001411,0.0013626,0.0012745,0.0012377,0.001299,0,0.03125,0,0,0.033203,0.016602,0.024414,0.10059,0.012695,0,0,0,0.011719,0.018555,0,0,0.009766,0.000977,0.010742,0.061523,0,0.008789,0.12109,0.004883,0,0,0,0,0.077148,0.014648,0.088867,0,0,0,0.006836,0,0,0.024414,0.000977,0.00293,0,0.010742,0.005859,0,0.083984,0,0.041016,0,0.017578,0.061523,0,0.000977,0,0.019531,0,0,0.024414,0,0.03125,0,0,0,0.020508,0
Quercus_Pubescens,0.003906,0,0.025391,0.050781,0.017578,0,0.013672,0,0.007812,0.009766,0.003906,0.023438,0.009766,0.001953,0.033203,0,0.013672,0.009766,0.03125,0.017578,0.03125,0.003906,0,0.039062,0,0.027344,0.003906,0.03125,0.011719,0.013672,0.009766,0.007812,0.003906,0,0.001953,0.001953,0.011719,0.052734,0.033203,0.003906,0,0.029297,0.044922,0.009766,0.019531,0.003906,0.025391,0.080078,0,0.029297,0.001953,0,0.066406,0.003906,0.03125,0.007812,0.003906,0.03125,0.033203,0.011719,0,0.001953,0.001953,0,0.00045036,0.00045291,0.00047125,0.0005177,0.00058,0.00064096,0.00071643,0.00079643,0.00087918,0.0009693,0.001058,0.0011537,0.0012478,0.0013456,0.0014386,0.0014712,0.0015774,0.001558,0.0015223,0.0014671,0.0013707,0.0012735,0.001182,0.0010882,0.00099786,0.00091001,0.00082806,0.00074309,0.00065666,0.0005855,0.00051995,0.00045827,0.00041645,0.00042067,0.00042553,0.00044725,0.0004977,0.00056375,0.00064059,0.00071625,0.00080293,0.00089151,0.00097795,0.0010695,0.0011672,0.0012591,0.0013567,0.0014549,0.0015542,0.0015768,0.001475,0.0013751,0.0012827,0.0011856,0.0010914,0.00099898,0.00091625,0.00082725,0.00074312,0.00067818,0.00060642,0.0005511,0.00050414,0.00046617,0,0.076172,0.003906,0.066406,0,0.036133,0.00293,0.000977,0.013672,0.024414,0,0,0.045898,0,0,0,0.10547,0.004883,0.011719,0.017578,0,0,0.043945,0.03418,0.041992,0.000977,0.001953,0,0.000977,0.069336,0.013672,0,0.05957,0,0.006836,0,0.003906,0,0.032227,0.042969,0.003906,0.00293,0.011719,0,0.015625,0,0.033203,0,0.005859,0,0,0,0.0625,0.003906,0,0,0.003906,0.001953,0.079102,0,0,0.000977,0,0.011719
Quercus_Pyrenaica,0.001953,0.009766,0.013672,0.033203,0.007812,0,0.009766,0,0.007812,0.009766,0.023438,0.009766,0.023438,0,0.017578,0,0.019531,0.029297,0.046875,0.011719,0.009766,0.009766,0,0.035156,0,0.021484,0.001953,0.013672,0.050781,0.003906,0.009766,0.005859,0.019531,0,0.007812,0.009766,0.009766,0.011719,0.017578,0,0.007812,0.066406,0.015625,0,0.078125,0.001953,0.005859,0.070312,0.001953,0.013672,0.03125,0.001953,0.029297,0.001953,0.029297,0.001953,0.005859,0.0625,0.037109,0.009766,0,0.001953,0.011719,0,0.00026815,0.00027557,0.0003028,0.0003499,0.00030151,0.00025371,0.00021916,0.00021574,0.00022268,0.00018286,0.00015165,0.00017988,0.00022388,0.00027295,0.00027651,0.00031771,0.00027588,0.00023274,0.00017912,0.00012482,7.7548E-05,9.1792E-05,0.00012579,0.00018003,0.00023346,0.00028128,0.00029611,0.00024347,0.00020217,0.0002402,0.00029194,0.00031946,0.00032774,0.00037676,0.00034186,0.00028942,0.00030493,0.00028837,0.0002307,0.00017863,0.00015793,0.00020285,0.00024808,0.00022834,0.00017395,0.00011112,6.3413E-05,9.6891E-05,0.00014756,0.00020396,0.0002473,0.00030275,0.00028542,0.00023846,0.00026565,0.00021981,0.00017769,0.00014673,0.00015126,0.00019632,0.00021381,0.00024427,0.00027832,0.00027342,0.015625,0.042969,0.017578,0,0.036133,0.043945,0.011719,0.058594,0.018555,0.000977,0.003906,0,0.030273,0.001953,0,0,0.043945,0.026367,0.016602,0.026367,0,0,0.05957,0,0.004883,0.000977,0.024414,0.011719,0,0.044922,0.004883,0,0,0.033203,0.020508,0,0,0.041992,0.004883,0.007812,0,0.000977,0.019531,0.079102,0.077148,0.030273,0.026367,0.000977,0.003906,0,0,0,0.000977,0.00293,0.026367,0,0.038086,0,0.00293,0,0,0,0.021484,0.013672
Quercus_Rhysophylla,0.035156,0.082031,0.021484,0.013672,0,0.009766,0.015625,0,0.001953,0.011719,0.082031,0,0.072266,0.005859,0.001953,0,0.013672,0.060547,0.009766,0.021484,0,0,0,0.003906,0.001953,0.021484,0.001953,0.001953,0.054688,0.009766,0,0,0.039062,0.003906,0.015625,0.021484,0.017578,0,0.001953,0,0,0.033203,0.011719,0.003906,0.058594,0,0,0.003906,0,0,0.039062,0.001953,0.015625,0,0,0,0.009766,0.058594,0.046875,0.003906,0,0.003906,0.048828,0.005859,0.00063127,0.00060952,0.00056296,0.0005797,0.00058122,0.0005776,0.0006084,0.00066001,0.00070714,0.00076488,0.00081578,0.00087615,0.00094433,0.0009964,0.0010464,0.0010992,0.0011206,0.0012079,0.0012907,0.0012563,0.0011692,0.0011351,0.0010806,0.0010249,0.00094974,0.00088718,0.0008303,0.00076595,0.00068983,0.00068423,0.00063369,0.00059587,0.00056265,0.00054796,0.00055647,0.00057453,0.00059186,0.00061092,0.000628,0.00067078,0.00073767,0.0007824,0.00078254,0.00082673,0.00087145,0.00093023,0.00096927,0.00099596,0.00094976,0.0010066,0.0010573,0.0010736,0.0010085,0.00096027,0.00099473,0.00096571,0.00089915,0.00084477,0.00081423,0.00076151,0.00072608,0.00067035,0.00062604,0.00065967,0,0.00293,0,0.000977,0,0.003906,0,0,0.004883,0,0.082031,0,0.001953,0.041016,0.021484,0,0,0,0.013672,0.001953,0,0.021484,0.003906,0.020508,0,0.11035,0,0,0.007812,0.006836,0.004883,0.032227,0.001953,0,0,0,0.018555,0,0,0.008789,0,0.001953,0,0,0.004883,0,0,0,0.041016,0.007812,0.17383,0.038086,0.010742,0.029297,0,0.10059,0,0.019531,0.013672,0.008789,0,0.10645,0.03125,0
Quercus_Rubra,0,0,0.025391,0.14844,0.005859,0,0,0,0.046875,0,0,0.001953,0.029297,0.013672,0.001953,0,0,0.007812,0.003906,0.001953,0.041016,0.005859,0,0,0.021484,0.003906,0.011719,0.037109,0.11719,0,0.003906,0.007812,0,0,0,0.003906,0.021484,0.029297,0.003906,0,0.005859,0.011719,0,0.005859,0.0625,0,0.03125,0.001953,0.025391,0.005859,0.013672,0.003906,0.003906,0.001953,0,0.003906,0.005859,0.017578,0.14063,0.019531,0.003906,0,0.025391,0.013672,0.00074402,0.00073227,0.000725,0.00073674,0.00076,0.00080636,0.00085488,0.00089833,0.00096059,0.0010222,0.0011008,0.001184,0.0012671,0.0013585,0.0014418,0.0015224,0.0015936,0.001694,0.0018174,0.001852,0.0017286,0.0016146,0.0015434,0.0014371,0.0013433,0.001258,0.0011718,0.0010815,0.00099269,0.0009031,0.00082897,0.00077385,0.0007139,0.0006746,0.00066934,0.00067881,0.00070869,0.00074175,0.00074148,0.0007934,0.00086066,0.00093248,0.0010301,0.0011207,0.001219,0.0013028,0.0014068,0.0015059,0.0016088,0.001718,0.0018065,0.0017727,0.00166,0.0015346,0.0014328,0.00135,0.0012773,0.0011856,0.0010901,0.0010111,0.00093537,0.00086779,0.00080782,0.00075676,0.004883,0.004883,0.026367,0.000977,0.041016,0,0.003906,0.036133,0,0.000977,0.003906,0.003906,0.025391,0.00293,0,0.013672,0,0,0.001953,0.036133,0.017578,0.033203,0,0,0.001953,0.00293,0.001953,0.03418,0.009766,0.027344,0.000977,0.086914,0,0.019531,0.036133,0.041016,0,0.004883,0,0,0,0.038086,0,0.010742,0,0.052734,0.008789,0.074219,0.024414,0.008789,0.008789,0.030273,0.00293,0.007812,0.10742,0.035156,0.000977,0.001953,0.021484,0,0.024414,0,0.006836,0.008789
Quercus_Semecarpifolia,0.005859,0.03125,0.068359,0,0.011719,0.041016,0.001953,0,0,0,0.003906,0.021484,0.091797,0.011719,0.019531,0,0.003906,0.009766,0,0.009766,0.015625,0.001953,0,0,0.007812,0.015625,0.001953,0.009766,0.029297,0.001953,0.001953,0.003906,0.007812,0,0.021484,0.023438,0.029297,0.089844,0.013672,0.007812,0,0.005859,0.060547,0.005859,0.013672,0.003906,0.048828,0.033203,0.003906,0.005859,0.039062,0,0.005859,0.003906,0.021484,0.005859,0.005859,0.003906,0.046875,0,0,0,0.070312,0,0.00083293,0.00079699,0.00075116,0.00070319,0.00065459,0.0006086,0.00056451,0.00052258,0.00048206,0.00045077,0.00041665,0.00038534,0.00035851,0.00033363,0.00031893,0.00031391,0.00031325,0.00032095,0.00033925,0.0003545,0.00038279,0.00041033,0.00044702,0.00048939,0.0005318,0.00057591,0.00062344,0.00066969,0.00071796,0.00076021,0.00079839,0.00084722,0.00081937,0.00076937,0.00072131,0.00067653,0.00062361,0.00057422,0.00053469,0.00049391,0.00044942,0.00040794,0.00036892,0.00033672,0.00030423,0.0002818,0.00027182,0.00027959,0.00029277,0.00031101,0.00033548,0.00036778,0.00040115,0.00044333,0.00048999,0.00053815,0.00058749,0.00064079,0.00069475,0.00074952,0.00080626,0.00086066,0.00091723,0.00088856,0.013672,0.017578,0.004883,0.004883,0.015625,0,0.024414,0.013672,0,0,0.000977,0.001953,0,0,0,0,0.009766,0.008789,0.011719,0.007812,0,0.000977,0.030273,0.000977,0.008789,0.004883,0.006836,0.06543,0.021484,0,0.022461,0,0,0.11621,0,0,0,0.022461,0.005859,0.008789,0,0.000977,0.000977,0.023438,0.043945,0.088867,0.029297,0.041016,0.003906,0.004883,0,0,0.010742,0.023438,0.15137,0,0.055664,0,0.045898,0,0,0.00293,0,0.021484
